Entity	Type	Type_id
democrat	NORP	381
russia	GPE	384
finnish	NORP	381
friendshi	GPE	384
russian	NORP	381
georgia	GPE	384
ussr	GPE	384
georgia	GPE	384
porton	ORG	383
uk	GPE	384
porton	ORG	383
uk	GPE	384
uk	GPE	384
sweden czech republic	GPE	384
[novichok come	PERSON	380
uk	GPE	384
sweden czech republic	GPE	384
vladimir putin	PERSON	380
british	NORP	381
uk	GPE	384
russian	NORP	381
americans	NORP	381
russian	LANGUAGE	389
russia russian	NORP	381
russian	NORP	381
british	NORP	381
complicit porto	PERSON	380
britain	GPE	384
porton	PERSON	380
western	NORP	381
west russia	GPE	384
russia	GPE	384
russia	GPE	384
referendum donba	PERSON	380
russia	GPE	384
uk	GPE	384
syria s	GPE	384
eu	ORG	383
light european union	ORG	383
ukraine	GPE	384
ukraine	GPE	384
afghan	NORP	381
german	NORP	381
russia	GPE	384
li	PERSON	380
ukraine	GPE	384
antirussian	NORP	381
sweden	GPE	384
army	ORG	383
donetsk swe	PERSON	380
syria	GPE	384
coali	GPE	384
united states	GPE	384
georgia	GPE	384
ukraine	GPE	384
russia	GPE	384
ukraine	GPE	384
european	NORP	381
ukraine	GPE	384
european	NORP	381
ussr	GPE	384
russia	GPE	384
russia	GPE	384
ukrainian army	ORG	383
eu	ORG	383
euromaidan kyiv	PERSON	380
islamic	NORP	381
syria	GPE	384
europe	LOC	385
carl bildt	PERSON	380
syrian	NORP	381
russian	NORP	381
european	NORP	381
nato	ORG	383
afghanistan	GPE	384
european	NORP	381
donbas	PERSON	380
ukraine	GPE	384
russian	NORP	381
syria	GPE	384
eu	ORG	383
europe	LOC	385
ukraine	GPE	384
finland european	NORP	381
british	NORP	381
richmond	PERSON	380
brussels	GPE	384
russias crimea	ORG	383
sweden	GPE	384
eu	ORG	383
antirussian	NORP	381
years ago	DATE	391
ukraine	GPE	384
russian	NORP	381
february	DATE	391
victoria nuland	ORG	383
georgian	NORP	381
russians	NORP	381
inf	PERSON	380
muslim	NORP	381
europe	LOC	385
czech	NORP	381
georgian	NORP	381
russia	GPE	384
russia	GPE	384
white helmets prepare new chemical attac	ORG	383
european commission european central bank	ORG	383
canadian	NORP	381
ukraine	GPE	384
half	CARDINAL	397
eu	ORG	383
romania	GPE	384
eu	ORG	383
dutch russian	NORP	381
romania hungary	GPE	384
ukraine	GPE	384
european	NORP	381
white helmets prepare new chemical attac	ORG	383
georgian	NORP	381
swedish	NORP	381
french	NORP	381
arabs	NORP	381
czech republic	GPE	384
czec	GPE	384
european	NORP	381
european	NORP	381
germans	NORP	381
harems germans	NORP	381
finland	GPE	384
soros	PERSON	380
russia	GPE	384
soros	PERSON	380
russia	GPE	384
boston	GPE	384
russian	NORP	381
ukrainian	NORP	381
ukrainian	NORP	381
ukrainian	NORP	381
ukrainian	NORP	381
ukrainian	NORP	381
baltic	NORP	381
kyiv nato	ORG	383
ukraine	GPE	384
german	NORP	381
german	NORP	381
nato	ORG	383
nato	ORG	383
ukraine	GPE	384
moldova	ORG	383
russia	GPE	384
italian	NORP	381
eu	ORG	383
belgium	GPE	384
charles michel sa	PERSON	380
sweden	GPE	384
swedish	NORP	381
nato	ORG	383
poland	GPE	384
ukraine	GPE	384
europe	LOC	385
russians	NORP	381
ukraine	GPE	384
russian	NORP	381
uk	GPE	384
ukraine	GPE	384
ukraine	GPE	384
war ukraine war lot	EVENT	387
united states	GPE	384
america	GPE	384
ukraine	GPE	384
russia	GPE	384
ukraine	GPE	384
russian	NORP	381
ukraine	GPE	384
el...	GPE	384
kiev single russianlanguage school kiev	ORG	383
ukraine	GPE	384
russian	NORP	381
ukraine	GPE	384
ukrainian	NORP	381
norway	GPE	384
russian	LANGUAGE	389
eu	ORG	383
syrian	NORP	381
eu	ORG	383
russian	NORP	381
baltic	NORP	381
british	NORP	381
ukrainian	NORP	381
ukrainian	NORP	381
ukrainian	NORP	381
russia	GPE	384
russia	GPE	384
europe	LOC	385
baltic	NORP	381
eu	ORG	383
georgia	GPE	384
soros	PERSON	380
russian	NORP	381
putin	PERSON	380
march	DATE	391
america	GPE	384
moscow	GPE	384
destroying russi	PERSON	380
putin	PERSON	380
latvian	NORP	381
putin	PERSON	380
latvian	NORP	381
putin	PERSON	380
latvian	NORP	381
putin	PERSON	380
latvian	NORP	381
putin	PERSON	380
latvian	NORP	381
putin	PERSON	380
latvian	NORP	381
putin	PERSON	380
latvian	NORP	381
ukrainian	NORP	381
kyivan patriarc	PERSON	380
al qaeda	ORG	383
al qaeda	ORG	383
al qaeda	ORG	383
al qaeda	ORG	383
al qaeda	ORG	383
al qaeda	ORG	383
al qaeda	ORG	383
al qaeda	ORG	383
al qaeda	ORG	383
al qaeda	ORG	383
al qaeda	ORG	383
al qaeda	ORG	383
russia times	ORG	383
czech	NORP	381
europe	LOC	385
george soros	PERSON	380
nyt	PERSON	380
russian new york times	ORG	383
lithuania kgb	PERSON	380
nato	ORG	383
nato	ORG	383
eu	ORG	383
ukraine eu	PERSON	380
ukraine	GPE	384
neonazis ukraine	ORG	383
russia peacemaker	GPE	384
united states	GPE	384
maia sandu protege usa	ORG	383
cia	ORG	383
russian	NORP	381
poland	GPE	384
moldova	ORG	383
russia	GPE	384
ukraine	GPE	384
syria	GPE	384
russian	NORP	381
european union	ORG	383
boris nemtsov	PERSON	380
washington	GPE	384
iran	GPE	384
iran	GPE	384
georgia sanctions un vote un	ORG	383
sweden	GPE	384
russia	GPE	384
ukraine	GPE	384
eu	ORG	383
estonia lithuania seek improve relations...	WORK_OF_ART	388
estonia lithuania	WORK_OF_ART	388
jit mh case sa	PERSON	380
american	NORP	381
west christian	NORP	381
russia	GPE	384
france	GPE	384
christmas	DATE	391
france	GPE	384
moldovan parliament	ORG	383
european	NORP	381
ukraine flood	ORG	383
half	CARDINAL	397
russian	NORP	381
putin	PERSON	380
ukrainian	NORP	381
russia	GPE	384
un	ORG	383
danish	NORP	381
ho	PERSON	380
finnish	NORP	381
half	CARDINAL	397
arab	NORP	381
czech	NORP	381
czech	NORP	381
eu mul	PERSON	380
milita	PERSON	380
sweden	GPE	384
ukrainian	NORP	381
ukrainian	NORP	381
russian	NORP	381
ukraine	GPE	384
russia	GPE	384
western	NORP	381
russia	GPE	384
poland	GPE	384
russians	NORP	381
nato	ORG	383
european	NORP	381
russia	GPE	384
nato	ORG	383
europe german	NORP	381
martin schulzs	PERSON	380
uk	GPE	384
ukrainian	NORP	381
poroshenko	PERSON	380
bolivian	ORG	383
military jun	PERSON	380
venice commission	ORG	383
threshold nuclear war dece	EVENT	387
john paul ii	PERSON	380
ukrainian army	ORG	383
kyiv shuts	WORK_OF_ART	388
kyiv shuts	ORG	383
ukrainian army	ORG	383
ukraine	GPE	384
german	NORP	381
ukraine	GPE	384
german	NORP	381
air force syria	ORG	383
russian	LANGUAGE	389
sweden	GPE	384
norwegian	NORP	381
odin johannessen sa	PERSON	380
ukrainian	NORP	381
uk	GPE	384
european	NORP	381
russian	NORP	381
ukraine	GPE	384
eu	ORG	383
kebab greece	PERSON	380
cia	ORG	383
donald	PERSON	380
embassy israel	PERSON	380
donald	PERSON	380
embassy israel	PERSON	380
nato	ORG	383
lithuania	GPE	384
lithuanian	NORP	381
nato	ORG	383
lithuania	GPE	384
lithuanian	NORP	381
mikheil	DATE	391
council europe committee	ORG	383
russia	GPE	384
olympics sports war olympic movement spo	EVENT	387
russia	GPE	384
winter olympics	EVENT	387
antirussian	NORP	381
wolf nato	PERSON	380
lithuania refer	PERSON	380
russia	GPE	384
mh tragedy	PERSON	380
poland	GPE	384
ukrainian	NORP	381
yanukovic	PERSON	380
soros	PERSON	380
zeman geo	PERSON	380
muslim	NORP	381
ukraine	GPE	384
moldovan	GPE	384
eu	ORG	383
sweden	GPE	384
czech	NORP	381
jiri dahos	PERSON	380
eu	ORG	383
eu	ORG	383
europe muslim	NORP	381
islamic	NORP	381
finland	GPE	384
soviet union	GPE	384
ukrainians	NORP	381
russian	NORP	381
ussr	GPE	384
uk	GPE	384
syria	GPE	384
un	ORG	383
ukrainian army	ORG	383
annou	GPE	384
jewish	NORP	381
congress	ORG	383
romanian	NORP	381
basescu	PERSON	380
ukraine	GPE	384
american	NORP	381
ukraine	GPE	384
ukraine	GPE	384
georgian	NORP	381
trio	PERSON	380
italian	NORP	381
ukrainian	NORP	381
luhansk g	PERSON	380
ukraine	GPE	384
italian	NORP	381
conscio	PERSON	380
inf	PERSON	380
sweden	GPE	384
islamic	NORP	381
europe annex	LOC	385
february	DATE	391
west destabilized	ORG	383
ukraine	GPE	384
antirussian	NORP	381
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
antirussian	NORP	381
cia	ORG	383
ukraine	GPE	384
antirussian	NORP	381
cia	ORG	383
nazi	NORP	381
regime germany	GPE	384
autonomous republic	GPE	384
nato	ORG	383
czech	NORP	381
czech	NORP	381
soviet	NORP	381
czechoslovakia	GPE	384
[mh jitinvestigation	PERSON	380
buk	PERSON	380
russian	NORP	381
europe	LOC	385
poland	GPE	384
ukraine	GPE	384
ukraine	GPE	384
nato	ORG	383
years	DATE	391
armenia glorifies fascism association	ORG	383
united states	GPE	384
syria	GPE	384
syria	GPE	384
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
paris	GPE	384
annual	DATE	391
european	NORP	381
un	ORG	383
czech republic	GPE	384
poroshenko	PERSON	380
soviet	NORP	381
jews	NORP	381
finnish	NORP	381
custody mo	PERSON	380
communist	NORP	381
ukraine	GPE	384
ukraine	GPE	384
ukrainian	NORP	381
ukrainian	NORP	381
kills donetsk	PERSON	380
yea	PERSON	380
ukrainian	NORP	381
western europe	LOC	385
europe	LOC	385
polish	NORP	381
georgian eu	PERSON	380
georgia	GPE	384
russia	GPE	384
georgia	GPE	384
eu	ORG	383
baltic	NORP	381
eu	ORG	383
european	NORP	381
europe	LOC	385
baltic	LOC	385
russia	GPE	384
poland	GPE	384
russia	GPE	384
ukraine	GPE	384
russia	GPE	384
europe	LOC	385
europe	LOC	385
ussr	GPE	384
ussr	GPE	384
russians	NORP	381
washington	GPE	384
american	NORP	381
american	NORP	381
american	NORP	381
[juan guaido	PERSON	380
latin american	NORP	381
germany	GPE	384
finland	GPE	384
russia	GPE	384
european	NORP	381
european union	ORG	383
ukraine	GPE	384
assembly council	ORG	383
europe	LOC	385
georgian	NORP	381
turkey	GPE	384
british	NORP	381
eu	ORG	383
visa	ORG	383
sweden	GPE	384
immigran	GPE	384
clinton	PERSON	380
bin laden	PERSON	380
white house	ORG	383
european	NORP	381
russia	GPE	384
west primarily united states	GPE	384
west force	GPE	384
ukraine	GPE	384
eu	ORG	383
russia	GPE	384
european	NORP	381
estonia	GPE	384
united states	GPE	384
czech	NORP	381
muslim	NORP	381
eu	ORG	383
afghanistan hamid karzai	PERSON	380
ukrainian	NORP	381
ukraine	GPE	384
mh tragedy	PERSON	380
dutch	NORP	381
bolivia	GPE	384
bolivia	GPE	384
europe	LOC	385
europe	LOC	385
nato	ORG	383
netherlands	GPE	384
ukraine	GPE	384
russia	GPE	384
american	NORP	381
moscow	GPE	384
khan sheikhoun te	PERSON	380
anna karenina	PERSON	380
ukraine	GPE	384
russian	NORP	381
dutch	NORP	381
eu	ORG	383
american	NORP	381
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
moldova moldova	PERSON	380
slovakia	ORG	383
nato	ORG	383
russia	GPE	384
slovakia	ORG	383
nato	ORG	383
russia	GPE	384
al baghdadi american	PERSON	380
eu	ORG	383
russia	GPE	384
eu	ORG	383
eu	ORG	383
ukraine	GPE	384
russian	LANGUAGE	389
ukraine	GPE	384
ussr	GPE	384
ukrainian	NORP	381
ar	GPE	384
ukraine	GPE	384
russia	GPE	384
nazis	NORP	381
ussr cia	ORG	383
ukrainian	NORP	381
mikheil saakashvili	PERSON	380
regime ukraine	ORG	383
war russ	PERSON	380
ukrainian	NORP	381
ukraine	GPE	384
un	ORG	383
moscow	GPE	384
ussr	GPE	384
europe	LOC	385
srebrenica	GPE	384
ukraine	GPE	384
srebrenica	GPE	384
ukraine	GPE	384
srebrenica	GPE	384
ukraine	GPE	384
ukraine	GPE	384
russia	GPE	384
eu	ORG	383
eu	ORG	383
russian	NORP	381
australian	NORP	381
european	NORP	381
russian	NORP	381
russian	LANGUAGE	389
russian	NORP	381
europe catalonia	LOC	385
nato	ORG	383
russia	GPE	384
finnish	NORP	381
putin grea	PERSON	380
russias borders b	ORG	383
central asia direc	LOC	385
thousands	CARDINAL	397
polish	NORP	381
christians	NORP	381
north africans	NORP	381
georgia	GPE	384
national assembly armenia	ORG	383
eu	ORG	383
syrian	NORP	381
western	NORP	381
russian	NORP	381
norwegian	NORP	381
west...	GPE	384
council europe parliamentary assembly	ORG	383
bolivian	ORG	383
ukrainian	NORP	381
diaspora	PERSON	380
hungarian	NORP	381
ukraine	GPE	384
hungarian	NORP	381
russian	NORP	381
georgia	GPE	384
[bolsonaro	PERSON	380
american spring le	EVENT	387
ukrainian	NORP	381
poland	GPE	384
eu	ORG	383
million	CARDINAL	397
ukrainian	NORP	381
ukrainian	NORP	381
russian	NORP	381
syrian	NORP	381
syria	GPE	384
american	NORP	381
russian	NORP	381
ukraine	GPE	384
ukrainian	NORP	381
eu	ORG	383
washington	GPE	384
washington	GPE	384
un security council	ORG	383
russia	GPE	384
washington	GPE	384
las vegas	GPE	384
european	NORP	381
finland	GPE	384
estonia	GPE	384
hungary	GPE	384
russia	GPE	384
sweden	GPE	384
finland	GPE	384
russian	NORP	381
ukrainian	NORP	381
syrian	NORP	381
ukrainian	NORP	381
vinnitsa	PERSON	380
ukrainian	NORP	381
eu	ORG	383
catalonia	GPE	384
paedophilia	ORG	383
nato	ORG	383
georgia	GPE	384
nato	ORG	383
overthrow erdogan	PERSON	380
russia	GPE	384
russia	GPE	384
kyiv	ORG	383
ukraine	GPE	384
ukraine	GPE	384
russian	NORP	381
comm	GPE	384
washington	GPE	384
syria	GPE	384
barack	PERSON	380
ukraine	GPE	384
maidan	GPE	384
american	NORP	381
russia	GPE	384
afd	ORG	383
russia	GPE	384
germany	GPE	384
american	NORP	381
ukraine	GPE	384
russia	GPE	384
russia	GPE	384
russia	GPE	384
crash mh	PERSON	380
german	NORP	381
fdp greens	PERSON	380
strongly euros	PERSON	380
german	NORP	381
spanish	NORP	381
catalonia	GPE	384
western	NORP	381
jewish	NORP	381
russiaukrainian	NORP	381
ukraine	GPE	384
europe	LOC	385
russia	GPE	384
russia	GPE	384
ukrainian	NORP	381
crimea broadc	PERSON	380
russia	GPE	384
un	ORG	383
un	ORG	383
jihad russ	PERSON	380
latvia estonia	GPE	384
russian	NORP	381
russia	GPE	384
lithuanian nato	ORG	383
eu	ORG	383
million euro	EVENT	387
eu	ORG	383
million euro	LAW	390
georgia	GPE	384
spain	GPE	384
nato	ORG	383
russia	GPE	384
europe	LOC	385
hitler poroshenko power	PERSON	380
west intensified	GPE	384
lithuania lied	PERSON	380
russia	GPE	384
ukraine	GPE	384
russia	GPE	384
russia	GPE	384
ukraine	GPE	384
putin	PERSON	380
un	ORG	383
osce	PERSON	380
ukraine	GPE	384
nato fleet sea	FAC	9191306739292312949
eu	ORG	383
arabs	NORP	381
czech	NORP	381
czech	NORP	381
european	NORP	381
eu	ORG	383
saakashvili fulfils cia	ORG	383
poroshenko saakashvili poroshenko	PERSON	380
eu	ORG	383
ukrainian	NORP	381
ukraine eu rea	PERSON	380
ukrainian	NORP	381
eu	ORG	383
russian	NORP	381
fbi	ORG	383
muslims	NORP	381
azerbaijani	PERSON	380
poland	GPE	384
wwii poland	ORG	383
angela merkel	PERSON	380
eu	ORG	383
moldova european	NORP	381
american	NORP	381
second	ORDINAL	396
european	NORP	381
nato	ORG	383
russian	NORP	381
fighti	GPE	384
eu	ORG	383
ukraine	GPE	384
russia	GPE	384
west	LOC	385
west	LOC	385
west	LOC	385
west	LOC	385
west	LOC	385
west	LOC	385
russia	GPE	384
georgian	NORP	381
ukraine	GPE	384
armenian	NORP	381
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
muslims	NORP	381
russia	GPE	384
moldovan democrats russi	PERSON	380
angela merkel	PERSON	380
tomorrow	DATE	391
european union	ORG	383
european union	ORG	383
eu	ORG	383
moldova peo	PERSON	380
eu	ORG	383
angela merkel offers	PERSON	380
ukraine	GPE	384
junta demolish	PERSON	380
donbas	GPE	384
west white	LOC	385
ukrainians	NORP	381
tear russian	NORP	381
ukrainian	NORP	381
georgia	GPE	384
russian	LANGUAGE	389
european	NORP	381
eu	ORG	383
russian	NORP	381
brexit	GPE	384
eu	ORG	383
mo	PERSON	380
nato	ORG	383
russia	GPE	384
europe	LOC	385
african	NORP	381
north korean	NORP	381
americans	NORP	381
syria	GPE	384
american	NORP	381
russia	GPE	384
british	NORP	381
washington	GPE	384
ukraine	GPE	384
muslims	NORP	381
united states	GPE	384
mili	GPE	384
russia	GPE	384
ukraine	GPE	384
mh	PERSON	380
world war ii	EVENT	387
george soros tutori	PERSON	380
george soros tutori	PERSON	380
estonia	GPE	384
vladimir putin	PERSON	380
kremlin	ORG	383
vladimir putin	PERSON	380
eu	ORG	383
moldova	ORG	383
eu	ORG	383
moldova enters	PERSON	380
czech	NORP	381
nato	ORG	383
nato	ORG	383
nazi	NORP	381
estonia totalitarian	NORP	381
arab	NORP	381
czech ministry	ORG	383
repressi	PERSON	380
ussr	GPE	384
finnish	NORP	381
russia	GPE	384
finnish	NORP	381
ukrainian army	ORG	383
soviet	NORP	381
german	NORP	381
russia	GPE	384
russia	GPE	384
european union	ORG	383
george soros	PERSON	380
poland	GPE	384
ukrainian	NORP	381
u...	GPE	384
sweden	GPE	384
intro	PERSON	380
estonia	GPE	384
eu threatens	ORG	383
eu	ORG	383
european	NORP	381
georgian armed groups eumm	ORG	383
ukraine	GPE	384
ukrainian	NORP	381
sweden	GPE	384
media chang	PERSON	380
ukraine	GPE	384
dozen	CARDINAL	397
poland	GPE	384
sweden	GPE	384
migrants	PERSON	380
sweden	GPE	384
kosovo	GPE	384
kosovo	GPE	384
ukraine	GPE	384
half	CARDINAL	397
ukrainian	NORP	381
ukraine	GPE	384
british	NORP	381
european	NORP	381
ukrainian	NORP	381
ukrainian rock group	ORG	383
germany	GPE	384
ukraine	GPE	384
ukrainian	NORP	381
polish	NORP	381
donbas	PERSON	380
polish	NORP	381
petro poroshenko	ORG	383
ukraine petro	PERSON	380
controlle	PERSON	380
west	LOC	385
west cur	GPE	384
france	GPE	384
europe	LOC	385
nato	ORG	383
russia nato	ORG	383
west broken	GPE	384
nato	ORG	383
italy	GPE	384
ukranian	NORP	381
turned germany	GPE	384
sweden	GPE	384
zones swe	PERSON	380
ukrainian	NORP	381
european	NORP	381
eu	ORG	383
eu	ORG	383
nato	ORG	383
eu	ORG	383
national security nato	ORG	383
eu	ORG	383
iran	GPE	384
supportin	PERSON	380
ukraine	GPE	384
neonazis orange ukraine	ORG	383
iranian	NORP	381
europe	LOC	385
africa middle east	LOC	385
swedish	NORP	381
argentina	GPE	384
martin	PERSON	380
spd	PERSON	380
germany	GPE	384
eu	GPE	384
ukrainians	NORP	381
donbas	PERSON	380
usa europe	LOC	385
usa europe c	ORG	383
kiev	GPE	384
france germany	GPE	384
eu	ORG	383
ukraine eu	PERSON	380
sweden	GPE	384
muslim	NORP	381
ukranians	NORP	381
bilderberg	PERSON	380
nato	ORG	383
ussr	GPE	384
nato	ORG	383
syria americans	NORP	381
syria	GPE	384
americans	NORP	381
nato	ORG	383
russia	GPE	384
ussr nato	ORG	383
poland	GPE	384
ukraine	GPE	384
poland	GPE	384
petro poroshenko	ORG	383
ukraine illega	PERSON	380
antirussian	NORP	381
syrian	NORP	381
europe	LOC	385
white house	ORG	383
poroshenko	PERSON	380
nato	ORG	383
europe	LOC	385
europe	LOC	385
ukrainians	NORP	381
nato	ORG	383
russian	NORP	381
russia	GPE	384
american fighter plane	ORG	383
russia	GPE	384
greenpeace russia cia	ORG	383
swedish	NORP	381
syria	GPE	384
czech	NORP	381
czech	NORP	381
poland s	ORG	383
ukraine	GPE	384
west	LOC	385
syrian	NORP	381
jazz festival	PERSON	380
europe	LOC	385
ukraine	GPE	384
ribbon st ukraine	ORG	383
ukraine	GPE	384
li	PERSON	380
ukraine petro	PERSON	380
poroshenko suppor	PERSON	380
nato	ORG	383
berlin wall nato	PERSON	380
nato	ORG	383
berlin wall nato	PERSON	380
serbias opening west	WORK_OF_ART	388
serb	NORP	381
czech	NORP	381
poroshenko	PERSON	380
donbas	GPE	384
st george	GPE	384
ukraine	GPE	384
new european defence fund	ORG	383
czech	NORP	381
ukrainian	NORP	381
europe	LOC	385
ukranian	NORP	381
moldova	ORG	383
western world	ORG	383
russians	NORP	381
russia	GPE	384
czech republic	GPE	384
ukraine	GPE	384
polishlithuanian	NORP	381
europe	LOC	385
europe	LOC	385
russia	GPE	384
russia	GPE	384
russians	NORP	381
finland	GPE	384
european	NORP	381
russia	GPE	384
poland	GPE	384
ukrainian	NORP	381
baltic	NORP	381
yesman baltic st...	PERSON	380
ukraine	GPE	384
nato	ORG	383
baltic	NORP	381
czech	NORP	381
qatar	GPE	384
ukraine	GPE	384
nato	ORG	383
west	PRODUCT	386
european	NORP	381
europe	LOC	385
baltic	LOC	385
inev	ORG	383
second	ORDINAL	396
eu	ORG	383
ukraine	GPE	384
czech	NORP	381
eu	ORG	383
eu	ORG	383
european	NORP	381
paedophilia homosexu	PERSON	380
cnn	ORG	383
british muslims	NORP	381
russia	GPE	384
russia	GPE	384
soros	PERSON	380
angela merkel fuhrer	PERSON	380
fourth	ORDINAL	396
eu	ORG	383
american	NORP	381
ukrainian	NORP	381
europe	LOC	385
islam   europe	ORG	383
islam	ORG	383
eu	ORG	383
bolivia venezuela	EVENT	387
hy	PERSON	380
eu	ORG	383
moldovan	GPE	384
european	NORP	381
western	NORP	381
washington	GPE	384
uk	GPE	384
kersti	PERSON	380
estonia inform	PERSON	380
bessarabian bulgarians	PERSON	380
ukraine	GPE	384
polish	NORP	381
mfa ukrainian	PERSON	380
brussels	GPE	384
ukrainian	NORP	381
brussels	GPE	384
finnish	NORP	381
russian	NORP	381
alliance rothschilds rockefelle	PERSON	380
mh falseflag	PERSON	380
ukraine	GPE	384
international criminal tribunal	ORG	383
yugoslavia	GPE	384
nato	ORG	383
ukrainian	NORP	381
denmark & amp	ORG	383
eu	ORG	383
eu	ORG	383
ukrainian	NORP	381
west	LOC	385
georgia	GPE	384
russia	GPE	384
russia	GPE	384
russian	LANGUAGE	389
nazis power	ORG	383
ukraine	GPE	384
ukraine	GPE	384
american	NORP	381
europeans	NORP	381
russia	GPE	384
russian	NORP	381
washington	GPE	384
petro poroshenko	ORG	383
kill million	CARDINAL	397
ukrainian	NORP	381
ukrainian	NORP	381
eu	ORG	383
ukrainians	NORP	381
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
fbi	ORG	383
james comey	PERSON	380
ukraine	GPE	384
nato	ORG	383
ukrainian	NORP	381
russia	GPE	384
czech	NORP	381
finance	PERSON	380
nato	ORG	383
cl...	GPE	384
ukraine	GPE	384
russian	NORP	381
syria	GPE	384
ukraine	GPE	384
russia	GPE	384
ukraine	GPE	384
ukraine	GPE	384
russia	GPE	384
ukraine	GPE	384
eu	ORG	383
nazis	NORP	381
american	NORP	381
ukraine	GPE	384
nato	ORG	383
russian	NORP	381
czech	NORP	381
russia	GPE	384
dnc hack	PERSON	380
pope	PERSON	380
pope membe	PERSON	380
polish	NORP	381
ukrainian	NORP	381
soviet	NORP	381
yerevan gyumri	PERSON	380
germany	GPE	384
ukrainian	NORP	381
petro poroshenko	PERSON	380
advo	GPE	384
kiev	GPE	384
eu	ORG	383
syria	GPE	384
eu	ORG	383
ukraine	GPE	384
poland eastern policy	ORG	383
usa aimin	ORG	383
ukrainian	NORP	381
macron care ukraine	ORG	383
ukrainian	NORP	381
american	NORP	381
poland	GPE	384
ukraine	GPE	384
russia	GPE	384
european	NORP	381
european	NORP	381
european	NORP	381
european	NORP	381
european	NORP	381
ukraine	GPE	384
ukraine	GPE	384
eu	ORG	383
ukraine	GPE	384
european	NORP	381
bribed marine le pen	PERSON	380
french	NORP	381
georgia	GPE	384
syria	GPE	384
syria	GPE	384
french	NORP	381
soviet	NORP	381
europe	LOC	385
ukrainian	NORP	381
eu	ORG	383
ukraine	GPE	384
eu	ORG	383
russian sea	LOC	385
contro	GPE	384
russian	NORP	381
vladimir putin	PERSON	380
nato	ORG	383
al jazeera filmed	ORG	383
al jazeera filmed	ORG	383
eu	ORG	383
american	NORP	381
western	NORP	381
russia	GPE	384
russia	GPE	384
le	GPE	384
nato	ORG	383
syria	GPE	384
syria	GPE	384
eurasian	NORP	381
russia	GPE	384
ruin lithuania economy req	PERSON	380
downing mh pub	PERSON	380
dozens	CARDINAL	397
georgia	GPE	384
van der	PERSON	380
austr	PERSON	380
welt european union	ORG	383
syria	GPE	384
ukrainian	NORP	381
arab	NORP	381
ukrainian	NORP	381
ukraine	GPE	384
russian	NORP	381
world war iii	EVENT	387
ukraine	GPE	384
cia victoria nuland	ORG	383
ukrainian	NORP	381
sec	ORG	383
khan sheikhoun chemical	PERSON	380
rothschild	PERSON	380
france	GPE	384
france	GPE	384
france	GPE	384
syria	GPE	384
world war ii m	EVENT	387
nato	ORG	383
russia nato	ORG	383
george soros manipulating situation	PERSON	380
summer	DATE	391
american	NORP	381
osce	PERSON	380
emmanuel macron	PERSON	380
emmanu	PERSON	380
french	NORP	381
paris	GPE	384
ukraine	GPE	384
osce vehicle ukrai	PERSON	380
world war iii	EVENT	387
ukraine	GPE	384
european union	ORG	383
lithuania	GPE	384
totalitarian laws sputn	PERSON	380
mh	PERSON	380
poroshenko	PERSON	380
ukrainian	NORP	381
russia	GPE	384
slovakia attemp	GPE	384
nato	ORG	383
european	NORP	381
gang muslims	NORP	381
christians celebrat	LOC	385
russian orthodox church ukraine	ORG	383
annexation crimea ukraine	ORG	383
ukraine	GPE	384
eu countr	PERSON	380
european	NORP	381
boris johnson	PERSON	380
west	ORG	383
usa	ORG	383
usa	ORG	383
russian	NORP	381
nato	ORG	383
nato	ORG	383
ukraine	GPE	384
european court	ORG	383
year	DATE	391
ukraine	GPE	384
middle east europe	LOC	385
eu	ORG	383
visa	ORG	383
latvia	GPE	384
cia	ORG	383
syria	GPE	384
british	NORP	381
syrian	NORP	381
nato	ORG	383
east germany nato	GPE	384
ukraine	GPE	384
swedish	NORP	381
ukrainian	NORP	381
syrian	NORP	381
syrian	NORP	381
sarin resources t	ORG	383
uk	GPE	384
russia	GPE	384
uk	GPE	384
russia	GPE	384
donald trump	PERSON	380
ukraine	GPE	384
soros	PERSON	380
islamists	NORP	381
cia	ORG	383
syria	GPE	384
western	NORP	381
islamic	NORP	381
khan rebe	PERSON	380
attack khan	PERSON	380
syrian	NORP	381
donald atta	PERSON	380
middle east	LOC	385
nato	ORG	383
russia territories nato exp	ORG	383
syria	GPE	384
czech government ministry	ORG	383
syrian army possess chemical	ORG	383
russian	NORP	381
donbas offici	PERSON	380
pentagon	ORG	383
cia	ORG	383
chechnya	GPE	384
russian	NORP	381
trump	PERSON	380
russian	NORP	381
khan rebe	PERSON	380
ukraine development strategy donbas	ORG	383
half	CARDINAL	397
eu	ORG	383
moldova   	PERSON	380
ukraine	GPE	384
ukraine	GPE	384
osce ukrainian	PERSON	380
ukrainian	NORP	381
russia	GPE	384
moscow	GPE	384
rex tillerson	PERSON	380
ukrainian	NORP	381
ukraine	GPE	384
odessa	PERSON	380
czech	NORP	381
hillary clinton	PERSON	380
alaskans	NORP	381
moscow	GPE	384
alaska	GPE	384
europe	LOC	385
russia	GPE	384
europe	LOC	385
nato	ORG	383
russia	GPE	384
russia	GPE	384
